Log Time,kerberos,Bat
2025-02-16 2:35:58,laptiev,3.611667
2025-02-16 2:35:24,laptiev,3.606667
2025-02-16 2:34:50,laptiev,3.533333
2025-02-16 2:34:16,laptiev,3.608333
2025-02-16 2:33:42,laptiev,3.533333
2025-02-16 2:33:07,laptiev,3.533333
2025-02-16 2:32:33,laptiev,3.606667
2025-02-16 2:31:59,laptiev,3.611667
2025-02-16 2:31:25,laptiev,3.606667
2025-02-16 2:30:51,laptiev,3.608333
2025-02-16 2:30:17,laptiev,3.541667
2025-02-16 2:29:43,laptiev,3.533333
2025-02-16 2:29:09,laptiev,3.536667
2025-02-16 2:28:35,laptiev,3.608333
2025-02-16 2:28:00,laptiev,3.611667
2025-02-16 2:27:26,laptiev,3.611667
2025-02-16 2:26:52,laptiev,3.533333
2025-02-16 2:26:18,laptiev,3.533333
2025-02-16 2:25:44,laptiev,3.615
2025-02-16 2:25:10,laptiev,3.613333
2025-02-16 2:24:36,laptiev,3.615
2025-02-16 2:24:02,laptiev,3.536667
2025-02-16 2:23:28,laptiev,3.615
2025-02-16 2:22:54,laptiev,3.616667
2025-02-16 2:22:20,laptiev,3.538333
2025-02-16 2:21:46,laptiev,3.538333
2025-02-16 2:21:12,laptiev,3.615
2025-02-16 2:20:37,laptiev,3.616667
2025-02-16 2:20:03,laptiev,3.611667
2025-02-16 2:19:29,laptiev,3.536667
2025-02-16 2:18:55,laptiev,3.606667
2025-02-16 2:18:21,laptiev,3.533333
2025-02-16 2:17:47,laptiev,3.615
2025-02-16 2:17:13,laptiev,3.54
2025-02-16 2:16:39,laptiev,3.541667
2025-02-16 2:16:05,laptiev,3.616667
2025-02-16 2:15:31,laptiev,3.618333
2025-02-16 2:14:57,laptiev,3.613333
2025-02-16 2:14:23,laptiev,3.616667
2025-02-16 2:13:49,laptiev,3.618333
2025-02-16 2:13:14,laptiev,3.615
2025-02-16 2:12:40,laptiev,3.54
2025-02-16 2:12:06,laptiev,3.541667
2025-02-16 2:11:32,laptiev,3.616667
2025-02-16 2:10:58,laptiev,3.618333
2025-02-16 2:10:24,laptiev,3.543333
2025-02-16 2:09:50,laptiev,3.536667
2025-02-16 2:09:16,laptiev,3.616667
2025-02-16 2:08:42,laptiev,3.541667
2025-02-16 2:08:07,laptiev,3.543333
2025-02-16 2:07:33,laptiev,3.541667
2025-02-16 2:06:59,laptiev,3.621667
2025-02-16 2:06:25,laptiev,3.618333
2025-02-16 2:05:51,laptiev,3.543333
2025-02-16 2:05:17,laptiev,3.618333
2025-02-16 2:04:43,laptiev,3.618333
2025-02-16 2:04:09,laptiev,3.543333
2025-02-16 2:03:35,laptiev,3.543333
2025-02-16 2:03:01,laptiev,3.62
2025-02-16 2:02:27,laptiev,3.618333
2025-02-16 2:01:53,laptiev,3.618333
2025-02-16 2:01:19,laptiev,3.541667
2025-02-16 2:00:45,laptiev,3.62
2025-02-16 2:00:11,laptiev,3.618333
2025-02-16 1:59:36,laptiev,3.541667
2025-02-16 1:59:02,laptiev,3.54
2025-02-16 1:58:28,laptiev,3.621667
2025-02-16 1:57:54,laptiev,3.62
2025-02-16 1:57:20,laptiev,3.618333
2025-02-16 1:56:46,laptiev,3.543333
2025-02-16 1:56:12,laptiev,3.543333
2025-02-16 1:55:38,laptiev,3.625
2025-02-16 1:55:04,laptiev,3.62
2025-02-16 1:54:30,laptiev,3.62
2025-02-16 1:53:56,laptiev,3.545
2025-02-16 1:53:22,laptiev,3.62
2025-02-16 1:52:48,laptiev,3.543333
2025-02-16 1:52:13,laptiev,3.546667
2025-02-16 1:51:39,laptiev,3.621667
2025-02-16 1:51:05,laptiev,3.55
2025-02-16 1:50:31,laptiev,3.625
2025-02-16 1:49:57,laptiev,3.55
2025-02-16 1:49:23,laptiev,3.55
2025-02-16 1:48:49,laptiev,3.625
2025-02-16 1:48:15,laptiev,3.546667
2025-02-16 1:47:40,laptiev,3.546667
2025-02-16 1:47:06,laptiev,3.546667
2025-02-16 1:46:32,laptiev,3.626667
2025-02-16 1:45:58,laptiev,3.625
2025-02-16 1:45:24,laptiev,3.55
2025-02-16 1:44:50,laptiev,3.63
2025-02-16 1:44:16,laptiev,3.625
2025-02-16 1:43:42,laptiev,3.55
2025-02-16 1:43:08,laptiev,3.625
2025-02-16 1:42:34,laptiev,3.625
2025-02-16 1:42:00,laptiev,3.551667
2025-02-16 1:41:26,laptiev,3.625
2025-02-16 1:40:51,laptiev,3.545
2025-02-16 1:40:17,laptiev,3.626667
2025-02-16 1:39:43,laptiev,3.625
2025-02-16 1:39:09,laptiev,3.55
2025-02-16 1:38:35,laptiev,3.625
2025-02-16 1:38:01,laptiev,3.55
2025-02-16 1:37:27,laptiev,3.55
2025-02-16 1:36:53,laptiev,3.63
2025-02-16 1:36:19,laptiev,3.55
2025-02-16 1:35:44,laptiev,3.551667
2025-02-16 1:35:10,laptiev,3.633333
2025-02-16 1:34:36,laptiev,3.631666
2025-02-16 1:34:02,laptiev,3.63
2025-02-16 1:33:28,laptiev,3.556667
2025-02-16 1:32:54,laptiev,3.633333
2025-02-16 1:32:20,laptiev,3.55
2025-02-16 1:31:46,laptiev,3.546667
2025-02-16 1:31:12,laptiev,3.555
2025-02-16 1:30:38,laptiev,3.633333
2025-02-16 1:30:04,laptiev,3.633333
2025-02-16 1:29:30,laptiev,3.633333
2025-02-16 1:28:56,laptiev,3.555
2025-02-16 1:28:21,laptiev,3.551667
2025-02-16 1:27:47,laptiev,3.63
2025-02-16 1:27:13,laptiev,3.56
2025-02-16 1:26:39,laptiev,3.558333
2025-02-16 1:26:05,laptiev,3.556667
2025-02-16 1:25:31,laptiev,3.635
2025-02-16 1:24:57,laptiev,3.633333
2025-02-16 1:24:23,laptiev,3.633333
2025-02-16 1:23:49,laptiev,3.558333
2025-02-16 1:23:15,laptiev,3.556667
2025-02-16 1:22:41,laptiev,3.633333
2025-02-16 1:22:07,laptiev,3.558333
2025-02-16 1:21:32,laptiev,3.551667
2025-02-16 1:20:58,laptiev,3.555
2025-02-16 1:20:24,laptiev,3.638334
2025-02-16 1:19:50,laptiev,3.56
2025-02-16 1:19:16,laptiev,3.635
2025-02-16 1:18:42,laptiev,3.56
2025-02-16 1:18:08,laptiev,3.563333
2025-02-16 1:17:34,laptiev,3.561667
2025-02-16 1:17:00,laptiev,3.56
2025-02-16 1:16:26,laptiev,3.56
2025-02-16 1:15:52,laptiev,3.558333
2025-02-16 1:15:17,laptiev,3.636667
2025-02-16 1:14:43,laptiev,3.633333
2025-02-16 1:14:09,laptiev,3.56
2025-02-16 1:13:35,laptiev,3.563333
2025-02-16 1:13:01,laptiev,3.641667
2025-02-16 1:12:27,laptiev,3.556667
2025-02-16 1:11:53,laptiev,3.56
2025-02-16 1:11:19,laptiev,3.636667
2025-02-16 1:10:45,laptiev,3.56
2025-02-16 1:10:11,laptiev,3.636667
2025-02-16 1:09:37,laptiev,3.563333
2025-02-16 1:09:02,laptiev,3.561667
2025-02-16 1:08:28,laptiev,3.563333
2025-02-16 1:07:54,laptiev,3.563333
2025-02-16 1:07:20,laptiev,3.638334
2025-02-16 1:06:46,laptiev,3.563333
2025-02-16 1:06:12,laptiev,3.563333
2025-02-16 1:05:38,laptiev,3.563333
2025-02-16 1:05:04,laptiev,3.563333
2025-02-16 1:04:30,laptiev,3.563333
2025-02-16 1:03:56,laptiev,3.641667
2025-02-16 1:03:22,laptiev,3.561667
2025-02-16 1:02:47,laptiev,3.641667
2025-02-16 1:02:13,laptiev,3.641667
2025-02-16 1:01:39,laptiev,3.563333
2025-02-16 1:01:05,laptiev,3.563333
2025-02-16 1:00:31,laptiev,3.563333
2025-02-16 0:59:57,laptiev,3.563333
2025-02-16 0:59:23,laptiev,3.563333
2025-02-16 0:58:49,laptiev,3.565
2025-02-16 0:58:14,laptiev,3.563333
2025-02-16 0:57:40,laptiev,3.646667
2025-02-16 0:57:06,laptiev,3.565
2025-02-16 0:56:32,laptiev,3.646667
2025-02-16 0:55:58,laptiev,3.563333
2025-02-16 0:55:24,laptiev,3.646667
2025-02-16 0:54:50,laptiev,3.643333
2025-02-16 0:54:16,laptiev,3.563333
2025-02-16 0:53:41,laptiev,3.568333
2025-02-16 0:53:07,laptiev,3.65
2025-02-16 0:52:33,laptiev,3.648333
2025-02-16 0:51:59,laptiev,3.565
2025-02-16 0:51:25,laptiev,3.57
2025-02-16 0:50:51,laptiev,3.563333
2025-02-16 0:50:17,laptiev,3.57
2025-02-16 0:49:43,laptiev,3.653333
2025-02-16 0:49:09,laptiev,3.65
2025-02-16 0:48:35,laptiev,3.65
2025-02-16 0:48:01,laptiev,3.571666
2025-02-16 0:47:26,laptiev,3.65
2025-02-16 0:46:52,laptiev,3.65
2025-02-16 0:46:18,laptiev,3.565
2025-02-16 0:45:44,laptiev,3.57
2025-02-16 0:45:10,laptiev,3.648333
2025-02-16 0:44:36,laptiev,3.65
2025-02-16 0:44:02,laptiev,3.575
2025-02-16 0:43:28,laptiev,3.65
2025-02-16 0:42:54,laptiev,3.57
2025-02-16 0:42:20,laptiev,3.653333
2025-02-16 0:41:46,laptiev,3.575
2025-02-16 0:41:12,laptiev,3.571666
2025-02-16 0:40:38,laptiev,3.65
2025-02-16 0:40:04,laptiev,3.576667
2025-02-16 0:39:29,laptiev,3.57
2025-02-16 0:38:55,laptiev,3.655
2025-02-16 0:38:21,laptiev,3.655
2025-02-16 0:37:47,laptiev,3.655
2025-02-16 0:37:13,laptiev,3.578333
2025-02-16 0:36:39,laptiev,3.578333
2025-02-16 0:36:05,laptiev,3.653333
2025-02-16 0:35:31,laptiev,3.578333
2025-02-16 0:34:56,laptiev,3.655
2025-02-16 0:34:22,laptiev,3.655
2025-02-16 0:33:48,laptiev,3.578333
2025-02-16 0:33:14,laptiev,3.581666
2025-02-16 0:32:40,laptiev,3.578333
2025-02-16 0:32:06,laptiev,3.655
2025-02-16 0:31:32,laptiev,3.655
2025-02-16 0:30:58,laptiev,3.581666
2025-02-16 0:30:24,laptiev,3.578333
2025-02-16 0:29:50,laptiev,3.655
2025-02-16 0:29:16,laptiev,3.581666
2025-02-16 0:28:41,laptiev,3.655
2025-02-16 0:28:07,laptiev,3.581666
2025-02-16 0:27:33,laptiev,3.583333
2025-02-16 0:26:59,laptiev,3.583333
2025-02-16 0:26:25,laptiev,3.581666
2025-02-16 0:25:51,laptiev,3.583333
2025-02-16 0:25:17,laptiev,3.655
2025-02-16 0:24:43,laptiev,3.66
2025-02-16 0:24:09,laptiev,3.655
2025-02-16 0:23:35,laptiev,3.583333
2025-02-16 0:23:00,laptiev,3.583333
2025-02-16 0:22:26,laptiev,3.58
2025-02-16 0:21:52,laptiev,3.583333
2025-02-16 0:21:18,laptiev,3.661667
2025-02-16 0:20:44,laptiev,3.665
2025-02-16 0:20:10,laptiev,3.661667
2025-02-16 0:19:36,laptiev,3.586667
2025-02-16 0:19:02,laptiev,3.666667
2025-02-16 0:18:27,laptiev,3.583333
2025-02-16 0:17:53,laptiev,3.583333
2025-02-16 0:17:19,laptiev,3.665
2025-02-16 0:16:45,laptiev,3.583333
2025-02-16 0:16:11,laptiev,3.583333
2025-02-16 0:15:37,laptiev,3.665
2025-02-16 0:15:03,laptiev,3.586667
2025-02-16 0:14:28,laptiev,3.586667
2025-02-16 0:13:54,laptiev,3.666667
2025-02-16 0:13:20,laptiev,3.593333
2025-02-16 0:12:46,laptiev,3.666667
2025-02-16 0:12:12,laptiev,3.583333
2025-02-16 0:11:37,laptiev,3.588334
2025-02-16 0:11:03,laptiev,3.666667
2025-02-16 0:10:29,laptiev,3.59
2025-02-16 0:09:55,laptiev,3.666667
2025-02-16 0:09:21,laptiev,3.586667
2025-02-16 0:08:47,laptiev,3.586667
2025-02-16 0:08:13,laptiev,3.666667
2025-02-16 0:07:39,laptiev,3.673333
2025-02-16 0:07:05,laptiev,3.595
2025-02-16 0:06:31,laptiev,3.59
2025-02-16 0:05:57,laptiev,3.673333
2025-02-16 0:05:22,laptiev,3.671667
2025-02-16 0:04:48,laptiev,3.593333
2025-02-16 0:04:14,laptiev,3.586667
2025-02-16 0:03:40,laptiev,3.673333
2025-02-16 0:03:06,laptiev,3.595
2025-02-16 0:02:32,laptiev,3.673333
2025-02-16 0:01:58,laptiev,3.598333
2025-02-16 0:01:24,laptiev,3.673333
2025-02-16 0:00:50,laptiev,3.598333
2025-02-16 0:00:15,laptiev,3.598333
2025-02-15 23:59:41,laptiev,3.595
2025-02-15 23:59:07,laptiev,3.598333
2025-02-15 23:58:33,laptiev,3.675
2025-02-15 23:57:59,laptiev,3.595
2025-02-15 23:57:25,laptiev,3.675
2025-02-15 23:56:51,laptiev,3.676667
2025-02-15 23:56:17,laptiev,3.598333
2025-02-15 23:55:42,laptiev,3.595
2025-02-15 23:55:08,laptiev,3.595
2025-02-15 23:54:34,laptiev,3.603333
2025-02-15 23:54:00,laptiev,3.598333
2025-02-15 23:53:25,laptiev,3.603333
2025-02-15 23:52:51,laptiev,3.675
2025-02-15 23:52:17,laptiev,3.598333
2025-02-15 23:51:43,laptiev,3.603333
2025-02-15 23:51:08,laptiev,3.675
2025-02-15 23:50:34,laptiev,3.598333
2025-02-15 23:50:00,laptiev,3.601667
2025-02-15 23:49:26,laptiev,3.603333
2025-02-15 23:48:52,laptiev,3.681667
2025-02-15 23:48:18,laptiev,3.603333
2025-02-15 23:47:44,laptiev,3.606667
2025-02-15 23:47:09,laptiev,3.675
2025-02-15 23:46:35,laptiev,3.601667
2025-02-15 23:46:01,laptiev,3.606667
2025-02-15 23:45:27,laptiev,3.603333
2025-02-15 23:44:53,laptiev,3.606667
2025-02-15 23:44:19,laptiev,3.606667
2025-02-15 23:43:44,laptiev,3.685
2025-02-15 23:43:10,laptiev,3.606667
2025-02-15 23:42:36,laptiev,3.685
2025-02-15 23:42:02,laptiev,3.603333
2025-02-15 23:41:28,laptiev,3.606667
2025-02-15 23:40:54,laptiev,3.606667
2025-02-15 23:40:20,laptiev,3.685
2025-02-15 23:39:45,laptiev,3.606667
2025-02-15 23:39:11,laptiev,3.688334
2025-02-15 23:38:37,laptiev,3.685
2025-02-15 23:38:03,laptiev,3.606667
2025-02-15 23:37:29,laptiev,3.685
2025-02-15 23:36:55,laptiev,3.685
2025-02-15 23:36:21,laptiev,3.606667
2025-02-15 23:35:47,laptiev,3.688334
2025-02-15 23:35:13,laptiev,3.608333
2025-02-15 23:34:39,laptiev,3.608333
2025-02-15 23:34:05,laptiev,3.615
2025-02-15 23:33:30,laptiev,3.606667
2025-02-15 23:32:56,laptiev,3.611667
2025-02-15 23:32:22,laptiev,3.606667
2025-02-15 23:31:48,laptiev,3.615
2025-02-15 23:31:14,laptiev,3.615
2025-02-15 23:30:39,laptiev,3.611667
2025-02-15 23:30:05,laptiev,3.615
2025-02-15 23:29:31,laptiev,3.615
2025-02-15 23:28:57,laptiev,3.691667
2025-02-15 23:28:23,laptiev,3.615
2025-02-15 23:27:49,laptiev,3.691667
2025-02-15 23:27:15,laptiev,3.69
2025-02-15 23:26:41,laptiev,3.615
2025-02-15 23:26:06,laptiev,3.615
2025-02-15 23:25:32,laptiev,3.693333
2025-02-15 23:24:58,laptiev,3.691667
2025-02-15 23:24:24,laptiev,3.618333
2025-02-15 23:23:50,laptiev,3.618333
2025-02-15 23:23:16,laptiev,3.618333
2025-02-15 23:22:42,laptiev,3.691667
2025-02-15 23:22:08,laptiev,3.618333
2025-02-15 23:21:33,laptiev,3.616667
2025-02-15 23:20:59,laptiev,3.62
2025-02-15 23:20:25,laptiev,3.691667
2025-02-15 23:19:51,laptiev,3.693333
2025-02-15 23:19:17,laptiev,3.621667
2025-02-15 23:18:43,laptiev,3.618333
2025-02-15 23:18:09,laptiev,3.618333
2025-02-15 23:17:35,laptiev,3.621667
2025-02-15 23:17:00,laptiev,3.701667
2025-02-15 23:16:26,laptiev,3.698334
2025-02-15 23:15:52,laptiev,3.625
2025-02-15 23:15:18,laptiev,3.621667
2025-02-15 23:14:44,laptiev,3.701667
2025-02-15 23:14:10,laptiev,3.703333
2025-02-15 23:13:36,laptiev,3.625
2025-02-15 23:13:02,laptiev,3.696666
2025-02-15 23:12:28,laptiev,3.625
2025-02-15 23:11:53,laptiev,3.62
2025-02-15 23:11:19,laptiev,3.625
2025-02-15 23:10:45,laptiev,3.63
2025-02-15 23:10:11,laptiev,3.63
2025-02-15 23:09:37,laptiev,3.626667
2025-02-15 23:09:02,laptiev,3.625
2025-02-15 23:08:28,laptiev,3.633333
2025-02-15 23:07:54,laptiev,3.626667
2025-02-15 23:07:20,laptiev,3.63
2025-02-15 23:06:46,laptiev,3.706667
2025-02-15 23:06:12,laptiev,3.706667
2025-02-15 23:05:37,laptiev,3.706667
2025-02-15 23:05:03,laptiev,3.633333
2025-02-15 23:04:29,laptiev,3.633333
2025-02-15 23:03:55,laptiev,3.708333
2025-02-15 23:03:21,laptiev,3.703333
2025-02-15 23:02:47,laptiev,3.63
2025-02-15 23:02:13,laptiev,3.633333
2025-02-15 23:01:39,laptiev,3.706667
2025-02-15 23:01:05,laptiev,3.705
2025-02-15 23:00:31,laptiev,3.633333
2025-02-15 22:59:56,laptiev,3.708333
2025-02-15 22:59:22,laptiev,3.631666
2025-02-15 22:58:48,laptiev,3.706667
2025-02-15 22:58:14,laptiev,3.633333
2025-02-15 22:57:39,laptiev,3.633333
2025-02-15 22:57:05,laptiev,3.633333
2025-02-15 22:56:31,laptiev,3.633333
2025-02-15 22:55:57,laptiev,3.633333
2025-02-15 22:55:23,laptiev,3.708333
2025-02-15 22:54:49,laptiev,3.636667
2025-02-15 22:54:14,laptiev,3.636667
2025-02-15 22:53:40,laptiev,3.708333
2025-02-15 22:53:06,laptiev,3.636667
2025-02-15 22:52:32,laptiev,3.636667
2025-02-15 22:51:58,laptiev,3.708333
2025-02-15 22:51:24,laptiev,3.636667
2025-02-15 22:50:49,laptiev,3.633333
2025-02-15 22:50:15,laptiev,3.708333
2025-02-15 22:49:41,laptiev,3.636667
2025-02-15 22:49:07,laptiev,3.638334
2025-02-15 22:48:33,laptiev,3.636667
2025-02-15 22:47:59,laptiev,3.711667
2025-02-15 22:47:25,laptiev,3.636667
2025-02-15 22:46:50,laptiev,3.635
2025-02-15 22:46:16,laptiev,3.633333
2025-02-15 22:45:42,laptiev,3.708333
2025-02-15 22:45:08,laptiev,3.713333
2025-02-15 22:44:34,laptiev,3.641667
2025-02-15 22:44:00,laptiev,3.708333
2025-02-15 22:43:26,laptiev,3.716667
2025-02-15 22:42:52,laptiev,3.636667
2025-02-15 22:42:18,laptiev,3.641667
2025-02-15 22:41:43,laptiev,3.638334
2025-02-15 22:41:09,laptiev,3.641667
2025-02-15 22:40:35,laptiev,3.638334
2025-02-15 22:40:01,laptiev,3.641667
2025-02-15 22:39:27,laptiev,3.708333
2025-02-15 22:38:53,laptiev,3.638334
2025-02-15 22:38:19,laptiev,3.641667
2025-02-15 22:37:44,laptiev,3.643333
2025-02-15 22:37:10,laptiev,3.716667
2025-02-15 22:36:36,laptiev,3.723333
2025-02-15 22:36:02,laptiev,3.643333
2025-02-15 22:35:28,laptiev,3.716667
2025-02-15 22:34:54,laptiev,3.72
2025-02-15 22:34:20,laptiev,3.643333
2025-02-15 22:33:46,laptiev,3.643333
2025-02-15 22:33:12,laptiev,3.723333
2025-02-15 22:32:38,laptiev,3.716667
2025-02-15 22:32:04,laptiev,3.648333
2025-02-15 22:31:29,laptiev,3.648333
2025-02-15 22:30:55,laptiev,3.648333
2025-02-15 22:30:21,laptiev,3.65
2025-02-15 22:29:47,laptiev,3.643333
2025-02-15 22:29:13,laptiev,3.723333
2025-02-15 22:28:39,laptiev,3.648333
2025-02-15 22:28:05,laptiev,3.723333
2025-02-15 22:27:30,laptiev,3.65
2025-02-15 22:26:56,laptiev,3.648333
2025-02-15 22:26:22,laptiev,3.72
2025-02-15 22:25:48,laptiev,3.65
2025-02-15 22:25:14,laptiev,3.65
2025-02-15 22:24:40,laptiev,3.725
2025-02-15 22:24:06,laptiev,3.653333
2025-02-15 22:23:31,laptiev,3.648333
2025-02-15 22:22:57,laptiev,3.725
2025-02-15 22:22:23,laptiev,3.648333
2025-02-15 22:21:49,laptiev,3.723333
2025-02-15 22:21:15,laptiev,3.653333
2025-02-15 22:20:41,laptiev,3.653333
2025-02-15 22:20:07,laptiev,3.653333
2025-02-15 22:19:32,laptiev,3.65
2025-02-15 22:18:58,laptiev,3.723333
2025-02-15 22:18:24,laptiev,3.653333
2025-02-15 22:17:50,laptiev,3.653333
2025-02-15 22:17:16,laptiev,3.728333
2025-02-15 22:16:42,laptiev,3.723333
2025-02-15 22:16:08,laptiev,3.655
2025-02-15 22:15:33,laptiev,3.655
2025-02-15 22:14:59,laptiev,3.653333
2025-02-15 22:14:25,laptiev,3.73
2025-02-15 22:13:51,laptiev,3.725
2025-02-15 22:13:17,laptiev,3.655
2025-02-15 22:12:43,laptiev,3.653333
2025-02-15 22:12:09,laptiev,3.653333
2025-02-15 22:11:35,laptiev,3.73
2025-02-15 22:11:00,laptiev,3.73
2025-02-15 22:10:26,laptiev,3.656667
2025-02-15 22:09:52,laptiev,3.655
2025-02-15 22:09:18,laptiev,3.73
2025-02-15 22:08:44,laptiev,3.725
2025-02-15 22:08:10,laptiev,3.653333
2025-02-15 22:07:36,laptiev,3.655
2025-02-15 22:07:02,laptiev,3.655
2025-02-15 22:06:28,laptiev,3.656667
2025-02-15 22:05:54,laptiev,3.73
2025-02-15 22:05:19,laptiev,3.656667
2025-02-15 22:04:45,laptiev,3.736667
2025-02-15 22:04:11,laptiev,3.66
2025-02-15 22:03:37,laptiev,3.658333
2025-02-15 22:03:03,laptiev,3.731667
2025-02-15 22:02:29,laptiev,3.66
2025-02-15 22:01:55,laptiev,3.658333
2025-02-15 22:01:20,laptiev,3.66
2025-02-15 22:00:46,laptiev,3.661667
2025-02-15 22:00:12,laptiev,3.73
2025-02-15 21:59:38,laptiev,3.66
2025-02-15 21:59:04,laptiev,3.656667
2025-02-15 21:58:30,laptiev,3.658333
2025-02-15 21:57:56,laptiev,3.656667
2025-02-15 21:57:22,laptiev,3.665
2025-02-15 21:56:47,laptiev,3.736667
2025-02-15 21:56:13,laptiev,3.661667
2025-02-15 21:55:39,laptiev,3.665
2025-02-15 21:55:05,laptiev,3.736667
2025-02-15 21:54:31,laptiev,3.666667
2025-02-15 21:53:57,laptiev,3.665
2025-02-15 21:53:22,laptiev,3.736667
2025-02-15 21:52:48,laptiev,3.665
2025-02-15 21:52:14,laptiev,3.665
2025-02-15 21:51:40,laptiev,3.66
2025-02-15 21:51:06,laptiev,3.741667
2025-02-15 21:50:32,laptiev,3.666667
2025-02-15 21:49:58,laptiev,3.66
2025-02-15 21:49:23,laptiev,3.666667
2025-02-15 21:48:49,laptiev,3.666667
2025-02-15 21:48:15,laptiev,3.671667
2025-02-15 21:47:41,laptiev,3.671667
2025-02-15 21:47:07,laptiev,3.741667
2025-02-15 21:46:33,laptiev,3.666667
2025-02-15 21:45:58,laptiev,3.666667
2025-02-15 21:45:24,laptiev,3.745
2025-02-15 21:44:50,laptiev,3.743333
2025-02-15 21:44:16,laptiev,3.666667
2025-02-15 21:43:42,laptiev,3.743333
2025-02-15 21:43:08,laptiev,3.673333
2025-02-15 21:42:34,laptiev,3.671667
2025-02-15 21:42:00,laptiev,3.666667
2025-02-15 21:41:25,laptiev,3.673333
2025-02-15 21:40:51,laptiev,3.673333
2025-02-15 21:40:17,laptiev,3.666667
2025-02-15 21:39:43,laptiev,3.666667
2025-02-15 21:39:09,laptiev,3.675
2025-02-15 21:38:34,laptiev,3.673333
2025-02-15 21:38:00,laptiev,3.671667
2025-02-15 21:37:26,laptiev,3.746666
2025-02-15 21:36:52,laptiev,3.666667
2025-02-15 21:36:18,laptiev,3.673333
2025-02-15 21:35:43,laptiev,3.745
2025-02-15 21:35:09,laptiev,3.675
2025-02-15 21:34:35,laptiev,3.673333
2025-02-15 21:34:01,laptiev,3.745
2025-02-15 21:33:27,laptiev,3.675
2025-02-15 21:32:53,laptiev,3.673333
2025-02-15 21:32:19,laptiev,3.748333
2025-02-15 21:31:45,laptiev,3.746666
2025-02-15 21:31:11,laptiev,3.673333
2025-02-15 21:30:36,laptiev,3.675
2025-02-15 21:30:02,laptiev,3.673333
2025-02-15 21:29:28,laptiev,3.675
2025-02-15 21:28:54,laptiev,3.751667
2025-02-15 21:28:20,laptiev,3.675
2025-02-15 21:27:46,laptiev,3.675
2025-02-15 21:27:11,laptiev,3.675
2025-02-15 21:26:37,laptiev,3.673333
2025-02-15 21:26:03,laptiev,3.746666
2025-02-15 21:25:29,laptiev,3.675
2025-02-15 21:24:55,laptiev,3.675
2025-02-15 21:24:21,laptiev,3.751667
2025-02-15 21:23:47,laptiev,3.751667
2025-02-15 21:23:13,laptiev,3.748333
2025-02-15 21:22:39,laptiev,3.675
2025-02-15 21:22:05,laptiev,3.676667
2025-02-15 21:21:30,laptiev,3.746666
2025-02-15 21:20:56,laptiev,3.748333
2025-02-15 21:20:22,laptiev,3.676667
2025-02-15 21:19:48,laptiev,3.678333
2025-02-15 21:19:14,laptiev,3.675
2025-02-15 21:18:40,laptiev,3.751667
2025-02-15 21:18:06,laptiev,3.68
2025-02-15 21:17:32,laptiev,3.675
2025-02-15 21:16:57,laptiev,3.681667
2025-02-15 21:16:23,laptiev,3.681667
2025-02-15 21:15:49,laptiev,3.756667
2025-02-15 21:15:15,laptiev,3.753334
2025-02-15 21:14:41,laptiev,3.685
2025-02-15 21:14:07,laptiev,3.68
2025-02-15 21:13:33,laptiev,3.756667
2025-02-15 21:12:59,laptiev,3.685
2025-02-15 21:12:25,laptiev,3.756667
2025-02-15 21:11:50,laptiev,3.76
2025-02-15 21:11:16,laptiev,3.685
2025-02-15 21:10:42,laptiev,3.688334
2025-02-15 21:10:08,laptiev,3.68
2025-02-15 21:09:34,laptiev,3.685
2025-02-15 21:08:59,laptiev,3.685
2025-02-15 21:08:25,laptiev,3.758333
2025-02-15 21:07:51,laptiev,3.685
2025-02-15 21:07:17,laptiev,3.685
2025-02-15 21:06:43,laptiev,3.685
2025-02-15 21:06:09,laptiev,3.688334
2025-02-15 21:05:35,laptiev,3.758333
2025-02-15 21:05:01,laptiev,3.688334
2025-02-15 21:04:26,laptiev,3.69
2025-02-15 21:03:52,laptiev,3.685
2025-02-15 21:03:18,laptiev,3.76
2025-02-15 21:02:44,laptiev,3.68
2025-02-15 21:02:10,laptiev,3.685
2025-02-15 21:01:35,laptiev,3.685
2025-02-15 21:01:01,laptiev,3.688334
2025-02-15 21:00:27,laptiev,3.763333
2025-02-15 20:59:53,laptiev,3.763333
2025-02-15 20:59:19,laptiev,3.763333
2025-02-15 20:58:45,laptiev,3.691667
2025-02-15 20:58:11,laptiev,3.691667
2025-02-15 20:57:36,laptiev,3.688334
2025-02-15 20:57:02,laptiev,3.69
2025-02-15 20:56:28,laptiev,3.763333
2025-02-15 20:55:54,laptiev,3.763333
2025-02-15 20:55:20,laptiev,3.688334
2025-02-15 20:54:46,laptiev,3.763333
2025-02-15 20:54:12,laptiev,3.691667
2025-02-15 20:53:38,laptiev,3.69
2025-02-15 20:53:03,laptiev,3.691667
2025-02-15 20:52:29,laptiev,3.69
2025-02-15 20:51:55,laptiev,3.691667
2025-02-15 20:51:21,laptiev,3.691667
2025-02-15 20:50:47,laptiev,3.763333
2025-02-15 20:50:13,laptiev,3.691667
2025-02-15 20:49:38,laptiev,3.688334
2025-02-15 20:49:04,laptiev,3.691667
2025-02-15 20:48:30,laptiev,3.763333
2025-02-15 20:47:56,laptiev,3.763333
2025-02-15 20:47:22,laptiev,3.691667
2025-02-15 20:46:48,laptiev,3.763333
2025-02-15 20:46:14,laptiev,3.765
