Log Time,Bat,kerberos
2025-02-15 17:34:27,3.93
2025-02-15 17:34:59,3.94
2025-02-15 17:35:31,4.05
2025-02-15 17:36:03,4.03
2025-02-15 17:36:35,3.95
2025-02-15 17:37:08,3.94
2025-02-15 17:37:40,3.93
2025-02-15 17:38:12,3.93
2025-02-15 17:38:44,3.93
2025-02-15 17:39:17,3.93
2025-02-15 17:39:49,3.94
2025-02-15 17:40:21,3.94
2025-02-15 17:40:54,3.93
2025-02-15 17:41:26,3.94
2025-02-15 17:41:58,3.93
2025-02-15 17:42:30,3.93
2025-02-15 17:43:02,3.93
2025-02-15 17:43:35,4.03
2025-02-15 17:44:07,3.94
2025-02-15 17:44:39,3.93
2025-02-15 17:45:11,4.03
2025-02-15 17:45:44,3.94
2025-02-15 17:46:16,3.93
2025-02-15 17:46:48,3.91
2025-02-15 17:47:20,3.93
2025-02-15 17:47:53,3.92
2025-02-15 17:48:25,3.92
2025-02-15 17:48:57,4.03
2025-02-15 17:49:30,3.93
2025-02-15 17:50:02,3.94
2025-02-15 17:50:34,3.93
2025-02-15 17:51:06,3.93
2025-02-15 17:51:38,3.93
2025-02-15 17:52:11,4.03
2025-02-15 17:52:43,4.03
2025-02-15 17:53:15,4.03
2025-02-15 17:53:47,3.93
2025-02-15 17:54:20,3.94
2025-02-15 17:54:52,3.93
2025-02-15 17:55:24,4.03
2025-02-15 17:55:57,3.92
2025-02-15 17:56:29,3.93
2025-02-15 17:57:01,3.91
2025-02-15 17:57:33,3.93
2025-02-15 17:58:06,3.93
2025-02-15 17:58:38,3.92
2025-02-15 17:59:10,3.93
2025-02-15 17:59:42,3.93
2025-02-15 18:00:14,4.03
2025-02-15 18:00:46,4.02
2025-02-15 18:01:19,3.92
2025-02-15 18:01:51,3.93
2025-02-15 18:02:23,3.92
2025-02-15 18:02:56,3.92
2025-02-15 18:03:28,4.04
2025-02-15 18:04:00,4.03
2025-02-15 18:04:32,3.92
2025-02-15 18:05:05,4.03
2025-02-15 18:05:37,3.91
2025-02-15 18:06:09,3.91
2025-02-15 18:06:41,3.91
2025-02-15 18:07:14,3.94
2025-02-15 18:07:46,3.93
2025-02-15 18:08:18,4.02
2025-02-15 18:08:50,3.93
2025-02-15 18:09:22,3.92
2025-02-15 18:09:55,3.91
2025-02-15 18:10:27,3.93
2025-02-15 18:10:59,3.94
2025-02-15 18:11:31,3.92
2025-02-15 18:12:04,3.92
2025-02-15 18:12:36,3.92
2025-02-15 18:13:10,3.91
2025-02-15 18:13:42,3.92
2025-02-15 18:14:15,3.91
2025-02-15 18:14:47,4.02
2025-02-15 18:15:19,4.02
2025-02-15 18:15:51,3.91
2025-02-15 18:16:24,3.92
2025-02-15 18:16:56,3.92
2025-02-15 18:17:28,3.91
2025-02-15 18:18:00,3.93
2025-02-15 18:18:32,4.02
2025-02-15 18:19:05,4.01
2025-02-15 18:19:37,3.93
2025-02-15 18:20:09,3.93
2025-02-15 18:20:41,4.01
2025-02-15 18:21:14,4.02
2025-02-15 18:21:46,4.01
2025-02-15 18:22:18,3.93
2025-02-15 18:22:50,3.92
2025-02-15 18:23:22,4.02
2025-02-15 18:23:55,4.02
2025-02-15 18:24:27,3.93
2025-02-15 18:24:59,4.02
2025-02-15 18:25:32,3.91
2025-02-15 18:26:04,3.92
2025-02-15 18:26:37,3.91
2025-02-15 18:27:09,3.93
2025-02-15 18:27:41,3.91
2025-02-15 18:28:14,3.91
2025-02-15 18:28:46,3.92
2025-02-15 18:29:18,3.91
2025-02-15 18:29:51,3.91
2025-02-15 18:30:23,3.9
2025-02-15 18:30:55,3.91
2025-02-15 18:31:28,4.02
2025-02-15 18:32:00,3.93
2025-02-15 18:32:32,3.91
2025-02-15 18:33:05,3.91
2025-02-15 18:33:37,3.91
2025-02-15 18:34:10,3.91
2025-02-15 18:34:42,4.01
2025-02-15 18:35:14,3.91
2025-02-15 18:35:47,3.92
2025-02-15 18:36:19,3.9
2025-02-15 18:36:51,3.91
2025-02-15 18:37:23,3.92
2025-02-15 18:37:56,3.91
2025-02-15 18:38:28,3.9
2025-02-15 18:39:00,3.91
2025-02-15 18:39:33,3.91
2025-02-15 18:40:05,3.92
2025-02-15 18:40:37,3.91
2025-02-15 18:41:09,4.01
2025-02-15 18:41:42,3.9
2025-02-15 18:42:14,3.91
2025-02-15 18:42:46,3.91
2025-02-15 18:43:19,3.9
2025-02-15 18:43:51,3.91
2025-02-15 18:44:23,4.01
2025-02-15 18:44:56,3.91
2025-02-15 18:45:28,3.91
2025-02-15 18:46:00,3.9
2025-02-15 18:46:32,4.01
2025-02-15 18:47:05,4
2025-02-15 18:47:37,4.01
2025-02-15 18:48:09,3.9
2025-02-15 18:48:41,4.01
2025-02-15 18:49:13,3.91
2025-02-15 18:49:46,3.92
2025-02-15 18:50:18,3.91
2025-02-15 18:50:50,3.91
2025-02-15 18:51:23,3.92
2025-02-15 18:51:55,3.9
2025-02-15 18:52:27,3.91
2025-02-15 18:52:59,3.91
2025-02-15 18:53:31,3.91
2025-02-15 18:54:04,3.91
2025-02-15 18:54:36,3.91
2025-02-15 18:55:08,3.9
2025-02-15 18:55:40,4
2025-02-15 18:56:12,4.02
2025-02-15 18:56:44,3.99
2025-02-15 18:57:16,3.9
2025-02-15 18:57:49,3.91
2025-02-15 18:58:21,3.9
2025-02-15 18:58:53,3.91
2025-02-15 18:59:26,4
2025-02-15 18:59:58,3.9
2025-02-15 19:00:30,3.89
2025-02-15 19:01:02,3.9
2025-02-15 19:01:34,3.91
2025-02-15 19:02:06,4.01
2025-02-15 19:02:38,4
2025-02-15 19:03:11,4.01
2025-02-15 19:03:43,3.89
2025-02-15 19:04:15,3.9
2025-02-15 19:04:47,3.9
2025-02-15 19:05:19,3.88
2025-02-15 19:05:52,3.9
2025-02-15 19:06:24,3.9
2025-02-15 19:06:56,3.89
2025-02-15 19:07:30,3.89
2025-02-15 19:08:02,3.9
2025-02-15 19:08:35,3.89
2025-02-15 19:09:07,4
2025-02-15 19:09:39,3.9
2025-02-15 19:10:11,3.89
2025-02-15 19:10:43,4
2025-02-15 19:11:16,4
2025-02-15 19:11:48,4.01
2025-02-15 19:12:20,3.99
2025-02-15 19:12:52,3.91
2025-02-15 19:13:25,3.9
2025-02-15 19:13:57,3.9
2025-02-15 19:14:29,3.89
2025-02-15 19:15:01,4
2025-02-15 19:15:33,4
2025-02-15 19:16:06,4.01
2025-02-15 19:16:39,3.9
2025-02-15 19:17:11,3.89
2025-02-15 19:17:44,3.88
2025-02-15 19:18:16,3.9
2025-02-15 19:18:48,3.9
2025-02-15 19:19:21,3.89
2025-02-15 19:19:53,3.88
2025-02-15 19:20:25,3.89
2025-02-15 19:20:57,3.89
2025-02-15 19:21:30,4
2025-02-15 19:22:02,3.99
2025-02-15 19:22:34,3.9
2025-02-15 19:23:06,3.9
2025-02-15 19:23:39,3.87
2025-02-15 19:24:11,3.89
2025-02-15 19:24:43,3.88
2025-02-15 19:25:15,3.89
2025-02-15 19:25:48,3.89
2025-02-15 19:26:20,3.89
2025-02-15 19:26:52,3.89
2025-02-15 19:27:25,3.88
2025-02-15 19:27:57,3.9
2025-02-15 19:28:29,3.89
2025-02-15 19:29:02,3.9
2025-02-15 19:29:34,3.88
2025-02-15 19:30:06,3.88
2025-02-15 19:30:38,3.89
2025-02-15 19:31:11,3.88
2025-02-15 19:31:43,3.88
2025-02-15 19:32:15,3.89
2025-02-15 19:32:48,3.99
2025-02-15 19:33:20,4
2025-02-15 19:33:52,3.88
2025-02-15 19:34:25,3.89
2025-02-15 19:34:57,3.9
2025-02-15 19:35:29,3.89
2025-02-15 19:36:01,3.9
2025-02-15 19:36:34,3.88
2025-02-15 19:37:06,3.9
2025-02-15 19:37:38,3.98
2025-02-15 19:38:11,3.89
2025-02-15 19:38:43,3.88
2025-02-15 19:39:15,3.9
2025-02-15 19:39:47,3.9
2025-02-15 19:40:20,3.9
2025-02-15 19:40:52,3.98
2025-02-15 19:41:25,3.89
2025-02-15 19:41:57,3.9
2025-02-15 19:42:29,3.89
2025-02-15 19:43:01,3.88
2025-02-15 19:43:34,3.88
2025-02-15 19:44:16,3.88
2025-02-15 19:44:48,3.88
2025-02-15 19:45:20,3.88
2025-02-15 19:45:52,3.88
2025-02-15 19:46:25,3.88
2025-02-15 19:46:57,3.88
2025-02-15 19:47:29,3.98
2025-02-15 19:48:02,3.88
2025-02-15 19:48:34,3.88
2025-02-15 19:49:06,3.99
2025-02-15 19:49:38,3.88
2025-02-15 19:50:11,3.87
2025-02-15 19:50:43,3.98
2025-02-15 19:51:15,3.89
2025-02-15 19:51:47,3.88
2025-02-15 19:52:19,3.88
2025-02-15 19:52:52,3.88
2025-02-15 19:53:24,3.88
2025-02-15 19:53:56,3.87
2025-02-15 19:54:29,3.99
2025-02-15 19:55:01,3.97
2025-02-15 19:55:33,3.88
2025-02-15 19:56:05,3.88
2025-02-15 19:56:38,3.88
2025-02-15 19:57:10,3.88
2025-02-15 19:57:42,3.88
2025-02-15 19:58:15,3.87
2025-02-15 19:58:47,3.88
2025-02-15 19:59:19,3.88
2025-02-15 19:59:51,3.88
2025-02-15 20:00:24,3.86
2025-02-15 20:00:56,3.87
2025-02-15 20:01:28,3.88
2025-02-15 20:02:00,3.98
2025-02-15 20:02:33,3.97
2025-02-15 20:03:05,3.97
2025-02-15 20:03:37,3.97
2025-02-15 20:04:09,3.87
2025-02-15 20:04:41,3.87
2025-02-15 20:05:13,3.88
2025-02-15 20:05:46,3.88
2025-02-15 20:06:18,3.87
2025-02-15 20:06:51,3.87
2025-02-15 20:07:23,3.97
2025-02-15 20:07:55,3.87
2025-02-15 20:08:27,3.88
2025-02-15 20:08:59,3.98
2025-02-15 20:09:32,3.97
2025-02-15 20:10:04,3.86
2025-02-15 20:10:36,3.88
2025-02-15 20:11:09,3.87
2025-02-15 20:11:41,3.87
2025-02-15 20:12:13,3.97
2025-02-15 20:12:45,3.87
2025-02-15 20:13:17,3.96
2025-02-15 20:13:50,3.88
2025-02-15 20:14:22,3.86
2025-02-15 20:14:54,3.97
2025-02-15 20:15:27,3.87
2025-02-15 20:15:59,3.87
2025-02-15 20:16:31,3.98
2025-02-15 20:17:04,3.86
2025-02-15 20:17:36,3.87
2025-02-15 20:18:08,3.86
2025-02-15 20:18:41,3.87
2025-02-15 20:19:13,3.87
2025-02-15 20:19:45,3.86
2025-02-15 20:20:17,3.87
2025-02-15 20:20:50,3.96
2025-02-15 20:21:22,3.86
2025-02-15 20:21:54,3.86
2025-02-15 20:22:27,3.87
2025-02-15 20:22:59,3.86
2025-02-15 20:23:31,3.86
2025-02-15 20:24:03,3.87
2025-02-15 20:24:36,3.97
2025-02-15 20:25:08,3.97
2025-02-15 20:25:40,3.87
2025-02-15 20:26:12,3.87
2025-02-15 20:26:45,3.87
2025-02-15 20:27:17,3.86
2025-02-15 20:27:49,3.87
2025-02-15 20:28:22,3.87
2025-02-15 20:28:54,3.87
2025-02-15 20:29:26,3.86
2025-02-15 20:29:59,3.97
2025-02-15 20:30:31,3.86
2025-02-15 20:31:03,3.87
2025-02-15 20:31:36,3.97
2025-02-15 20:32:08,3.86
2025-02-15 20:32:40,3.86
2025-02-15 20:33:12,3.86
2025-02-15 20:33:45,3.87
2025-02-15 20:34:17,3.86
2025-02-15 20:34:49,3.88
2025-02-15 20:35:21,3.86
2025-02-15 20:35:54,3.96
2025-02-15 20:36:26,3.96
2025-02-15 20:36:58,3.86
2025-02-15 20:37:31,3.87
2025-02-15 20:38:03,3.86
2025-02-15 20:38:35,3.85
2025-02-15 20:39:08,3.87
2025-02-15 20:39:40,3.96
2025-02-15 20:40:12,3.86
2025-02-15 20:40:44,3.86
2025-02-15 20:41:16,3.86
2025-02-15 20:41:49,3.87
2025-02-15 20:42:21,3.84
2025-02-15 20:42:53,3.86
2025-02-15 20:43:25,3.85
2025-02-15 20:43:57,3.85
2025-02-15 20:44:29,3.97
2025-02-15 20:45:02,3.86
2025-02-15 20:45:34,3.85
2025-02-15 20:46:06,3.86
2025-02-15 20:46:39,3.86
2025-02-15 20:47:11,3.85
2025-02-15 20:47:43,3.86
2025-02-15 20:48:15,3.85
2025-02-15 20:48:48,3.86
2025-02-15 20:49:20,3.84
2025-02-15 20:49:52,3.85
2025-02-15 20:50:25,3.84
2025-02-15 20:50:57,3.87
2025-02-15 20:51:29,3.86
2025-02-15 20:52:01,3.86
2025-02-15 20:52:33,3.85
2025-02-15 20:53:06,3.85
2025-02-15 20:53:38,3.85
2025-02-15 20:54:10,3.84
2025-02-15 20:54:42,3.96
2025-02-15 20:55:15,3.97
2025-02-15 20:55:47,3.86
2025-02-15 20:56:19,3.86
2025-02-15 20:56:51,3.85
2025-02-15 20:57:23,3.85
2025-02-15 20:57:55,3.84
2025-02-15 20:58:28,3.85
2025-02-15 20:59:00,3.85
2025-02-15 20:59:32,3.85
2025-02-15 21:00:04,3.85
2025-02-15 21:00:36,3.84
2025-02-15 21:01:09,3.87
2025-02-15 21:01:41,3.86
2025-02-15 21:02:13,3.85
2025-02-15 21:02:45,3.84
2025-02-15 21:03:17,3.84
2025-02-15 21:03:50,3.86
2025-02-15 21:04:22,3.85
2025-02-15 21:04:55,3.85
2025-02-15 21:05:27,3.94
2025-02-15 21:05:59,3.95
2025-02-15 21:06:31,3.85
2025-02-15 21:07:03,3.85
2025-02-15 21:07:36,3.85
2025-02-15 21:08:08,3.94
2025-02-15 21:08:40,3.85
2025-02-15 21:09:12,3.85
2025-02-15 21:09:45,3.83
2025-02-15 21:10:17,3.85
2025-02-15 21:10:49,3.86
2025-02-15 21:11:21,3.85
2025-02-15 21:11:54,3.85
2025-02-15 21:12:26,3.85
2025-02-15 21:12:58,3.84
2025-02-15 21:13:30,3.85
2025-02-15 21:14:03,3.86
2025-02-15 21:14:35,3.94
2025-02-15 21:15:07,3.83
2025-02-15 21:15:40,3.85
2025-02-15 21:16:12,3.85
2025-02-15 21:16:44,3.85
2025-02-15 21:17:16,3.85
2025-02-15 21:17:48,3.84
2025-02-15 21:18:21,3.85
2025-02-15 21:18:53,3.84
2025-02-15 21:19:25,3.84
2025-02-15 21:19:58,3.85
2025-02-15 21:20:30,3.85
2025-02-15 21:21:02,3.85
2025-02-15 21:21:34,3.85
2025-02-15 21:22:07,3.83
2025-02-15 21:22:39,3.85
2025-02-15 21:23:11,3.85
2025-02-15 21:23:45,3.85
2025-02-15 21:24:17,3.84
2025-02-15 21:24:50,3.94
2025-02-15 21:25:22,3.85
2025-02-15 21:25:54,3.83
2025-02-15 21:26:26,3.85
2025-02-15 21:26:59,3.83
2025-02-15 21:27:31,3.95
2025-02-15 21:28:03,3.85
2025-02-15 21:28:36,3.84
2025-02-15 21:29:08,3.85
2025-02-15 21:29:40,3.84
2025-02-15 21:30:12,3.84
2025-02-15 21:30:45,3.81
2025-02-15 21:31:17,3.84
2025-02-15 21:31:49,3.85
2025-02-15 21:32:21,3.84
2025-02-15 21:32:54,3.83
2025-02-15 21:33:26,3.85
2025-02-15 21:33:58,3.82
2025-02-15 21:34:30,3.83
2025-02-15 21:35:03,3.94
2025-02-15 21:35:35,3.84
2025-02-15 21:36:07,3.83
2025-02-15 21:36:39,3.85
2025-02-15 21:37:12,3.84
2025-02-15 21:37:44,3.85
2025-02-15 21:38:16,3.84
2025-02-15 21:38:48,3.84
2025-02-15 21:39:21,3.85
2025-02-15 21:39:53,3.85
2025-02-15 21:40:25,3.82
2025-02-15 21:40:58,3.94
2025-02-15 21:41:30,3.95
2025-02-15 21:42:02,3.83
2025-02-15 21:42:34,3.83
2025-02-15 21:43:07,3.85
2025-02-15 21:43:39,3.82
2025-02-15 21:44:11,3.94
2025-02-15 21:44:43,3.92
2025-02-15 21:45:15,3.85
2025-02-15 21:45:48,3.84
2025-02-15 21:46:20,3.82
2025-02-15 21:46:52,3.82
2025-02-15 21:47:24,3.83
2025-02-15 21:47:57,3.83
2025-02-15 21:48:29,3.84
2025-02-15 21:49:01,3.92
2025-02-15 21:49:34,3.82
2025-02-15 21:50:06,3.83
2025-02-15 21:50:38,3.95
2025-02-15 21:51:10,3.93
2025-02-15 21:51:43,3.83
2025-02-15 21:52:15,3.83
2025-02-15 21:52:47,3.83
2025-02-15 21:53:20,3.83
2025-02-15 21:53:52,3.83
2025-02-15 21:54:24,3.83
2025-02-15 21:54:56,3.83
2025-02-15 21:55:29,3.82
2025-02-15 21:56:01,3.83
2025-02-15 21:56:33,3.82
2025-02-15 21:57:06,3.83
2025-02-15 21:57:38,3.83
2025-02-15 21:58:10,3.82
2025-02-15 21:58:43,3.84
2025-02-15 21:59:15,3.82
2025-02-15 21:59:47,3.84
2025-02-15 22:00:19,3.83
2025-02-15 22:00:52,3.83
2025-02-15 22:01:24,3.82
2025-02-15 22:01:56,3.83
2025-02-15 22:02:28,3.83
2025-02-15 22:03:01,3.82
